DeckID,DeckName,CardID,Quantity
17002,"Replication of perfection v1",5009,3,1,0,0
17002,"Replication of perfection v1",5017,2,1,0,0
17002,"Replication of perfection v1",5018,2,1,0,0
17002,"Replication of perfection v1",5019,1,1,0,0
17002,"Replication of perfection v1",6022,2,1,0,0
16999,"Quetzal - 12th at FFG Store Championship",6052,1,0,0,1
16999,"Quetzal - 12th at FFG Store Championship",1002,3,0,0,1
16999,"Quetzal - 12th at FFG Store Championship",1008,3,0,0,1
16999,"Quetzal - 12th at FFG Store Championship",1010,1,0,0,1
16999,"Quetzal - 12th at FFG Store Championship",1011,1,0,0,1
16999,"Quetzal - 12th at FFG Store Championship",1012,3,0,0,1
16999,"Quetzal - 12th at FFG Store Championship",1050,3,0,0,1
16999,"Quetzal - 12th at FFG Store Championship",2022,3,0,0,1
16999,"Quetzal - 12th at FFG Store Championship",2024,2,0,0,1
16999,"Quetzal - 12th at FFG Store Championship",3038,3,0,0,1
16999,"Quetzal - 12th at FFG Store Championship",4042,2,0,0,1
16999,"Quetzal - 12th at FFG Store Championship",4043,3,0,0,1
16999,"Quetzal - 12th at FFG Store Championship",4109,2,0,0,1
16999,"Quetzal - 12th at FFG Store Championship",5053,3,0,0,1
16999,"Quetzal - 12th at FFG Store Championship",6033,2,0,0,1
16999,"Quetzal - 12th at FFG Store Championship",6100,1,0,0,1
16999,"Quetzal - 12th at FFG Store Championship",6120,3,0,0,1
16999,"Quetzal - 12th at FFG Store Championship",7032,3,0,0,1
16999,"Quetzal - 12th at FFG Store Championship",7036,3,0,0,1
16999,"Quetzal - 12th at FFG Store Championship",7046,1,0,0,1
16998,"Valencia Estevez, worlds most terrible PR lady! ",7030,1,0,0,0
16998,"Valencia Estevez, worlds most terrible PR lady! ",1002,3,0,0,0
16998,"Valencia Estevez, worlds most terrible PR lady! ",1007,2,0,0,0
16998,"Valencia Estevez, worlds most terrible PR lady! ",1008,2,0,0,0
16998,"Valencia Estevez, worlds most terrible PR lady! ",1010,2,0,0,0
16998,"Valencia Estevez, worlds most terrible PR lady! ",1011,2,0,0,0
16998,"Valencia Estevez, worlds most terrible PR lady! ",1050,3,0,0,0
16998,"Valencia Estevez, worlds most terrible PR lady! ",2007,1,0,0,0
16998,"Valencia Estevez, worlds most terrible PR lady! ",2022,2,0,0,0
16998,"Valencia Estevez, worlds most terrible PR lady! ",2087,3,0,0,0
16998,"Valencia Estevez, worlds most terrible PR lady! ",3038,2,0,0,0
16998,"Valencia Estevez, worlds most terrible PR lady! ",3046,2,0,0,0
16998,"Valencia Estevez, worlds most terrible PR lady! ",4043,2,0,0,0
16998,"Valencia Estevez, worlds most terrible PR lady! ",4062,2,0,0,0
16998,"Valencia Estevez, worlds most terrible PR lady! ",4089,3,0,0,0
16998,"Valencia Estevez, worlds most terrible PR lady! ",6033,1,0,0,0
16998,"Valencia Estevez, worlds most terrible PR lady! ",6073,2,0,0,0
16998,"Valencia Estevez, worlds most terrible PR lady! ",7032,3,0,0,0
16998,"Valencia Estevez, worlds most terrible PR lady! ",7033,2,0,0,0
16998,"Valencia Estevez, worlds most terrible PR lady! ",7037,1,0,0,0
16998,"Valencia Estevez, worlds most terrible PR lady! ",7038,1,0,0,0
